Count,Timestamp_s,Raw_Accel_X,Raw_Accel_Y,Raw_Omega_Z_degs,IMU_Yaw_deg,GPS_Lon,GPS_Lat,GPS_GroundSpeed_kmh,GPS_Satellites,GPS_HDOP
311,2.8094,0.0335,0.04785,0,23.703,120.1596396,22.3761551,0.055,22,1.4
312,2.8149,-0.03828,-0.01436,0,23.703,120.1596396,22.3761551,0.055,22,1.4
313,2.8204,0.04307,0.04785,0,23.703,120.1596396,22.3761551,0.055,22,1.4
314,2.8259,0.04307,0.07656,0,23.703,120.1596396,22.3761551,0.055,22,1.4
315,2.8415,-0.00479,-0.01436,0,23.703,120.1596396,22.3761551,0.055,22,1.4
316,2.847,0.06221,0.02393,0,23.703,120.1596396,22.3761551,0.055,22,1.4
317,2.8525,-0.04307,-0.02871,0,23.703,120.1596396,22.3761551,0.055,22,1.4
318,2.858,0.07178,0.0335,0,23.703,120.1596396,22.3761551,0.055,22,1.4
319,2.8736,0.00957,0.00479,0,23.703,120.1596396,22.3761551,0.055,22,1.4
320,2.8866,0.01436,0.04307,0,23.703,120.1596405,22.3761547,0.037,22,1.4
321,2.8921,-0.03828,-0.00957,0,23.703,120.1596405,22.3761547,0.037,22,1.4
322,2.8976,0.06699,0.02871,0,23.703,120.1596405,22.3761547,0.037,22,1.4
323,2.9031,-0.02871,-0.05264,0,23.703,120.1596405,22.3761547,0.037,22,1.4
324,2.9187,0.08135,0.0335,0,23.703,120.1596405,22.3761547,0.037,22,1.4
325,2.9242,-0.0335,-0.02393,0,23.703,120.1596405,22.3761547,0.037,22,1.4
326,2.9297,-0.0335,0,0,23.703,120.1596405,22.3761547,0.037,22,1.4
327,2.9352,-0.02871,-0.01436,0,23.703,120.1596405,22.3761547,0.037,22,1.4
328,2.9509,-0.02393,-0.0335,0,23.703,120.1596405,22.3761547,0.037,22,1.4
329,2.9564,0.05742,0.04785,0,23.703,120.1596405,22.3761547,0.037,22,1.4
330,2.9619,-0.00479,-0.01436,0,23.703,120.1596405,22.3761547,0.037,22,1.4
331,2.9674,0.03828,0.04785,0,23.703,120.1596405,22.3761547,0.037,22,1.4
332,2.983,-0.02393,-0.02393,0,23.703,120.1596405,22.3761547,0.037,22,1.4
333,2.9885,0.04307,0.02871,0,23.703,120.1596405,22.3761547,0.037,22,1.4
334,2.994,-0.02393,-0.02393,0,23.703,120.1596405,22.3761547,0.037,22,1.4
335,2.9995,0.02393,0.04785,0,23.703,120.1596405,22.3761547,0.037,22,1.4
336,3.0151,0.01914,0.03828,0,23.703,120.1596405,22.3761547,0.037,22,1.4
337,3.0206,-0.00479,-0.01436,0,23.703,120.1596405,22.3761547,0.037,22,1.4
338,3.0261,0.01436,0.04307,0,23.703,120.1596405,22.3761547,0.037,22,1.4
339,3.0316,-0.01914,-0.02871,0,23.703,120.1596405,22.3761547,0.037,22,1.4
340,3.0472,0.01914,0.00957,0,23.703,120.1596405,22.3761547,0.037,22,1.4
341,3.0528,-0.00957,-0.05264,0,23.703,120.1596405,22.3761547,0.037,22,1.4
342,3.0583,0.00479,0.02393,0,23.703,120.1596405,22.3761547,0.037,22,1.4
343,3.0638,-0.02871,-0.02871,0,23.703,120.1596405,22.3761547,0.037,22,1.4
344,3.0794,0,0,0,23.703,120.1596405,22.3761547,0.037,22,1.4
345,3.0922,0.07656,0.00479,0,23.703,120.1596405,22.3761547,0.037,22,1.5
346,3.0977,0.00957,0.01914,0,23.703,120.1596405,22.3761547,0.037,22,1.5
347,3.1032,-0.00479,0,0,23.703,120.1596405,22.3761547,0.037,22,1.5
348,3.1086,0.02393,0,0,23.703,120.1596405,22.3761547,0.037,22,1.5
349,3.1242,0.01436,-0.00479,0,23.703,120.1596405,22.3761547,0.037,22,1.5
350,3.1297,-0.01914,-0.00957,0,23.703,120.1596405,22.3761547,0.037,22,1.5
351,3.1352,-0.01914,-0.00957,0,23.703,120.1596405,22.3761547,0.037,22,1.5
352,3.1407,0.00479,0.00479,0,23.703,120.1596405,22.3761547,0.037,22,1.5
353,3.1563,-0.02393,0,0,23.703,120.1596405,22.3761547,0.037,22,1.5
354,3.1618,0.00957,0.00957,0,23.703,120.1596405,22.3761547,0.037,22,1.5
355,3.1671,-0.02871,0.00957,0,23.703,120.1596405,22.3761547,0.037,22,1.5
356,3.1726,0.00479,0.00479,0,23.703,120.1596405,22.3761547,0.037,22,1.5
357,3.1883,-0.01914,-0.00957,0,23.703,120.1596405,22.3761547,0.037,22,1.5
358,3.1938,-0.01914,-0.04785,0,23.703,120.1596405,22.3761547,0.037,22,1.5
359,3.1993,0,-0.02393,0,23.703,120.1596405,22.3761547,0.037,22,1.5
360,3.2047,0.00957,0.04307,0,23.703,120.1596405,22.3761547,0.037,22,1.5
361,3.2204,-0.00957,-0.02871,0,23.703,120.1596405,22.3761547,0.037,22,1.5
362,3.2259,0,0.01914,0,23.703,120.1596405,22.3761547,0.037,22,1.5
363,3.2313,-0.02393,-0.02871,0,23.703,120.1596405,22.3761547,0.037,22,1.5
364,3.2368,0.00957,0.01436,0,23.703,120.1596405,22.3761547,0.037,22,1.5
365,3.2524,0.01436,0,0,23.703,120.1596405,22.3761547,0.037,22,1.5
366,3.2579,0,0.00479,0,23.703,120.1596405,22.3761547,0.037,22,1.5
367,3.2633,0,0,0,23.703,120.1596405,22.3761547,0.037,22,1.5
368,3.2692,0,0,0,23.703,120.1596405,22.3761547,0.037,22,1.5
369,3.2846,-0.05264,-0.01914,0,23.703,120.1596405,22.3761547,0.037,22,1.5
370,3.2975,0,0.00957,0,23.703,120.1596415,22.3761542,0.092,22,1.4
371,3.3029,0,-0.00479,0,23.703,120.1596415,22.3761542,0.092,22,1.4
372,3.3084,-0.00957,0,0,23.703,120.1596415,22.3761542,0.092,22,1.4
373,3.3138,-0.01914,0,0,23.703,120.1596415,22.3761542,0.092,22,1.4
374,3.3294,0.02393,0.00957,0,23.703,120.1596415,22.3761542,0.092,22,1.4
375,3.3349,-0.04307,-0.01914,0,23.703,120.1596415,22.3761542,0.092,22,1.4
376,3.3404,0.01914,0.02393,0,23.703,120.1596415,22.3761542,0.092,22,1.4
377,3.3459,-0.04785,0.01436,0,23.703,120.1596415,22.3761542,0.092,22,1.4
378,3.3615,0,0.02393,0,23.703,120.1596415,22.3761542,0.092,22,1.4
379,3.3669,-0.04785,0.00479,0,23.703,120.1596415,22.3761542,0.092,22,1.4
380,3.3724,0.01436,0,0,23.703,120.1596415,22.3761542,0.092,22,1.4
381,3.3779,-0.04785,0,0,23.703,120.1596415,22.3761542,0.092,22,1.4
382,3.3935,-0.04307,-0.02871,0,23.703,120.1596415,22.3761542,0.092,22,1.4
383,3.399,0.01914,-0.00957,0,23.703,120.1596415,22.3761542,0.092,22,1.4
384,3.4045,-0.04307,-0.00957,0,23.703,120.1596415,22.3761542,0.092,22,1.4
385,3.41,0.03828,-0.01436,0,23.703,120.1596415,22.3761542,0.092,22,1.4
386,3.4256,-0.04785,-0.00479,0,23.703,120.1596415,22.3761542,0.092,22,1.4
387,3.4311,0.03828,0,0,23.703,120.1596415,22.3761542,0.092,22,1.4
388,3.4365,-0.05264,-0.02393,0,23.703,120.1596415,22.3761542,0.092,22,1.4
389,3.442,0.05264,0,0,23.703,120.1596415,22.3761542,0.092,22,1.4
390,3.4576,-0.04307,-0.01436,0,23.703,120.1596415,22.3761542,0.092,22,1.4
391,3.4631,-0.06699,0,0,23.703,120.1596415,22.3761542,0.092,22,1.4
392,3.4686,0.05742,-0.00479,0,23.703,120.1596415,22.3761542,0.092,22,1.4
393,3.4739,-0.04785,-0.01436,0,23.703,120.1596415,22.3761542,0.092,22,1.4
394,3.4896,0.05264,0.00479,0,23.703,120.1596415,22.3761542,0.092,22,1.4
395,3.5026,0.07178,0.00957,0,23.703,120.159642,22.3761541,0.111,22,1.4
396,3.5081,0.06221,0,0,23.703,120.159642,22.3761541,0.111,22,1.4
397,3.5135,-0.04785,0,0,23.703,120.159642,22.3761541,0.111,22,1.4
398,3.519,0.06699,0.00957,0,23.703,120.159642,22.3761541,0.111,22,1.4
399,3.5346,-0.06221,-0.0335,0,23.703,120.159642,22.3761541,0.111,22,1.4
400,3.5401,0.02871,0.01914,0,23.703,120.159642,22.3761541,0.111,22,1.4
401,3.5456,-0.02393,0,0,23.703,120.159642,22.3761541,0.111,22,1.4
402,3.5511,0.01436,0.00957,0,23.703,120.159642,22.3761541,0.111,22,1.4
403,3.5666,-0.06221,-0.00479,0,23.703,120.159642,22.3761541,0.111,22,1.4
404,3.5721,0.01914,0.01914,0,23.703,120.159642,22.3761541,0.111,22,1.4
405,3.5776,0.02393,-0.00479,0,23.703,120.159642,22.3761541,0.111,22,1.4
406,3.5831,-0.03828,0,0,23.703,120.159642,22.3761541,0.111,22,1.4
407,3.5987,0.0335,0,0,23.703,120.159642,22.3761541,0.111,22,1.4
408,3.6042,-0.04307,-0.00479,0,23.703,120.159642,22.3761541,0.111,22,1.4
409,3.6097,0.03828,0,0,23.703,120.159642,22.3761541,0.111,22,1.4
410,3.6151,-0.0335,0.01436,0,23.703,120.159642,22.3761541,0.111,22,1.4
411,3.6308,0.0335,-0.00957,0,23.703,120.159642,22.3761541,0.111,22,1.4
412,3.6363,-0.05742,0.01914,0,23.703,120.159642,22.3761541,0.111,22,1.4
413,3.6418,0.05264,0,0,23.703,120.159642,22.3761541,0.111,22,1.4
414,3.6473,0.04307,0,0,23.703,120.159642,22.3761541,0.111,22,1.4
415,3.6628,0.02393,-0.00957,0,23.703,120.159642,22.3761541,0.111,22,1.4
416,3.6684,0.05264,-0.00957,0,23.703,120.159642,22.3761541,0.111,22,1.4
417,3.6739,-0.0335,0.00479,0,23.703,120.159642,22.3761541,0.111,22,1.4
418,3.6794,0.06699,0.06699,0,23.703,120.159642,22.3761541,0.111,22,1.4
419,3.6951,-0.04307,0.00957,0,23.703,120.159642,22.3761541,0.111,22,1.4
420,3.7081,0.04785,0,0,23.703,120.1596424,22.3761541,0.111,22,1.4
421,3.7135,-0.07178,-0.00957,0,23.703,120.1596424,22.3761541,0.111,22,1.4
422,3.719,0.06699,0.02393,0,23.703,120.1596424,22.3761541,0.111,22,1.4
423,3.7245,-0.05264,-0.00957,0,23.703,120.1596424,22.3761541,0.111,22,1.4
424,3.7402,0.04307,0,0,23.703,120.1596424,22.3761541,0.111,22,1.4
425,3.7457,-0.0335,-0.00957,0,23.703,120.1596424,22.3761541,0.111,22,1.4
426,3.7511,0.04785,0.00957,0,23.703,120.1596424,22.3761541,0.111,22,1.4
427,3.7566,0.06699,0,0,23.703,120.1596424,22.3761541,0.111,22,1.4
428,3.7722,-0.06699,0,0,23.703,120.1596424,22.3761541,0.111,22,1.4
429,3.7776,0.06699,-0.00479,0,23.703,120.1596424,22.3761541,0.111,22,1.4
430,3.7831,-0.05742,-0.00957,0,23.703,120.1596424,22.3761541,0.111,22,1.4
431,3.7886,0.06221,0.01914,0,23.703,120.1596424,22.3761541,0.111,22,1.4
432,3.8043,-0.05264,-0.03828,0,23.703,120.1596424,22.3761541,0.111,22,1.4
433,3.8098,0.04307,-0.00957,0,23.703,120.1596424,22.3761541,0.111,22,1.4
434,3.8153,-0.03828,-0.00479,0,23.703,120.1596424,22.3761541,0.111,22,1.4
435,3.8208,0.05264,0,0,23.703,120.1596424,22.3761541,0.111,22,1.4
436,3.8364,0.04307,0.00957,0,23.703,120.1596424,22.3761541,0.111,22,1.4
437,3.8419,-0.06221,-0.00479,0,23.703,120.1596424,22.3761541,0.111,22,1.4
438,3.8474,0.03828,-0.00479,0,23.703,120.1596424,22.3761541,0.111,22,1.4
439,3.8529,-0.04307,-0.00957,0,23.703,120.1596424,22.3761541,0.111,22,1.4
440,3.8685,0.05264,0.00957,0,23.703,120.1596424,22.3761541,0.111,22,1.4
441,3.8741,-0.04307,-0.01914,0,23.703,120.1596424,22.3761541,0.111,22,1.4
442,3.8796,0.01914,0,0,23.703,120.1596424,22.3761541,0.111,22,1.4
443,3.885,-0.01914,-0.02393,0,23.703,120.1596424,22.3761541,0.111,22,1.4
444,3.9007,0.0335,0,0,23.703,120.1596424,22.3761541,0.111,22,1.4
445,3.9136,-0.02871,0.00479,0,23.703,120.1596428,22.3761542,0.111,22,1.5
446,3.9191,0.02871,0.02871,0,23.703,120.1596428,22.3761542,0.111,22,1.5
447,3.9246,-0.05264,-0.02393,0,23.703,120.1596428,22.3761542,0.111,22,1.5
448,3.9301,0.01914,-0.02871,0,23.703,120.1596428,22.3761542,0.111,22,1.5
449,3.9457,0.04307,-0.01914,0,23.703,120.1596428,22.3761542,0.111,22,1.5
450,3.9512,-0.03828,0,0,23.703,120.1596428,22.3761542,0.111,22,1.5
451,3.9567,0.03828,0.00957,0,23.703,120.1596428,22.3761542,0.111,22,1.5
452,3.9622,-0.06221,0.02393,0,23.703,120.1596428,22.3761542,0.111,22,1.5
453,3.9778,0.05264,-0.01914,0,23.703,120.1596428,22.3761542,0.111,22,1.5
454,3.9833,-0.05742,-0.00479,0,23.703,120.1596428,22.3761542,0.111,22,1.5
455,3.9888,0.02393,-0.00957,0,23.703,120.1596428,22.3761542,0.111,22,1.5
456,3.9943,-0.02871,-0.00957,0,23.703,120.1596428,22.3761542,0.111,22,1.5
457,4.01,0.04785,-0.02393,0,23.703,120.1596428,22.3761542,0.111,22,1.5
458,4.0155,0.05742,-0.00957,0,23.703,120.1596428,22.3761542,0.111,22,1.5
459,4.0209,-0.03828,0,0,23.703,120.1596428,22.3761542,0.111,22,1.5
460,4.0264,0.03828,-0.01436,0,23.703,120.1596428,22.3761542,0.111,22,1.5
461,4.042,-0.04785,0.02871,0,23.703,120.1596428,22.3761542,0.111,22,1.5
462,4.0475,0.02871,0.01436,0,23.703,120.1596428,22.3761542,0.111,22,1.5
463,4.053,-0.0335,-0.00957,0,23.703,120.1596428,22.3761542,0.111,22,1.5
464,4.0585,0.04307,0,0,23.703,120.1596428,22.3761542,0.111,22,1.5
465,4.074,-0.05742,-0.00957,0,23.703,120.1596428,22.3761542,0.111,22,1.5
466,4.0795,0.06221,0.06221,0,23.703,120.1596428,22.3761542,0.111,22,1.5
467,4.085,0.05264,-0.01914,0,23.703,120.1596428,22.3761542,0.111,22,1.5
468,4.0906,-0.05264,0,0,23.703,120.1596428,22.3761542,0.111,22,1.5
469,4.1062,0.0335,0,0,23.703,120.1596428,22.3761542,0.111,22,1.5
470,4.1191,0.08135,0.04307,0,23.703,120.1596431,22.3761546,0.111,22,1.5
471,4.1246,-0.02871,-0.01436,0,23.703,120.1596431,22.3761546,0.111,22,1.5
472,4.1302,-0.06699,-0.01436,0,23.703,120.1596431,22.3761546,0.111,22,1.5
473,4.1357,0.04785,0,0,23.703,120.1596431,22.3761546,0.111,22,1.5
474,4.1513,-0.03828,-0.00479,0,23.703,120.1596431,22.3761546,0.111,22,1.5
475,4.1568,0.06699,0.00479,0,23.703,120.1596431,22.3761546,0.111,22,1.5
476,4.1623,-0.06221,-0.00479,0,23.703,120.1596431,22.3761546,0.111,22,1.5
477,4.1678,0.06699,0.00957,0,23.703,120.1596431,22.3761546,0.111,22,1.5
478,4.1834,-0.05264,-0.02871,0,23.703,120.1596431,22.3761546,0.111,22,1.5
479,4.1889,0.06699,0.02393,0,23.703,120.1596431,22.3761546,0.111,22,1.5
480,4.1944,0.05264,0.03828,0,23.703,120.1596431,22.3761546,0.111,22,1.5
481,4.1999,-0.04307,-0.0335,0,23.703,120.1596431,22.3761546,0.111,22,1.5
482,4.2155,0.03828,-0.00957,0,23.703,120.1596431,22.3761546,0.111,22,1.5
483,4.2211,-0.06221,0.00957,0,23.703,120.1596431,22.3761546,0.111,22,1.5
484,4.2266,0.04307,-0.00957,0,23.703,120.1596431,22.3761546,0.111,22,1.5
485,4.232,-0.06221,0,0,23.703,120.1596431,22.3761546,0.111,22,1.5
486,4.2476,0.06221,-0.00957,0,23.703,120.1596431,22.3761546,0.111,22,1.5
487,4.2531,-0.04307,-0.01436,0,23.703,120.1596431,22.3761546,0.111,22,1.5
488,4.2586,0.02393,-0.0335,0,23.703,120.1596431,22.3761546,0.111,22,1.5
489,4.2641,0.04785,-0.00479,0,23.703,120.1596431,22.3761546,0.111,22,1.5
490,4.2798,-0.08135,-0.00479,0,23.703,120.1596431,22.3761546,0.111,22,1.5
491,4.2853,0.05264,-0.00479,0,23.703,120.1596431,22.3761546,0.111,22,1.5
492,4.2908,-0.0335,0.00957,0,23.703,120.1596431,22.3761546,0.111,22,1.5
493,4.2963,0.03828,-0.00479,0,23.703,120.1596431,22.3761546,0.111,22,1.5
494,4.3119,-0.0335,0.00479,0,23.703,120.1596431,22.3761546,0.111,22,1.5
495,4.3254,-0.04785,0,0,23.703,120.1596431,22.3761546,0.111,22,1.5
496,4.3309,-0.03828,-0.02871,0,23.703,120.1596431,22.3761546,0.111,22,1.5
497,4.3364,0.04785,0,0,23.703,120.1596431,22.3761546,0.111,22,1.5
498,4.3418,-0.04785,-0.00479,0,23.703,120.1596431,22.3761546,0.111,22,1.5
499,4.3574,0.04307,0.01914,0,23.703,120.1596431,22.3761546,0.111,22,1.5
500,4.3629,-0.04785,-0.01914,0,23.703,120.1596431,22.3761546,0.111,22,1.5
501,4.3684,0.04785,0.01436,0,23.703,120.1596431,22.3761546,0.111,22,1.5
502,4.374,0.05742,0.00957,0,23.703,120.1596431,22.3761546,0.111,22,1.5
503,4.3896,-0.02393,-0.02393,0,23.703,120.1596431,22.3761546,0.111,22,1.5
504,4.3951,0.08135,0.01914,0,23.703,120.1596431,22.3761546,0.111,22,1.5
505,4.4006,-0.05264,-0.00957,0,23.703,120.1596431,22.3761546,0.111,22,1.5
506,4.4061,0.04785,0.03828,0,23.703,120.1596431,22.3761546,0.111,22,1.5
507,4.4217,-0.0335,-0.04307,0,23.703,120.1596431,22.3761546,0.111,22,1.5
508,4.4272,0.05264,0.05264,0,23.703,120.1596431,22.3761546,0.111,22,1.5
509,4.4327,-0.07656,-0.0335,0,23.703,120.1596431,22.3761546,0.111,22,1.5
510,4.4382,0.04785,0.04785,0,23.703,120.1596431,22.3761546,0.111,22,1.5
511,4.4538,0.07178,0.05742,0,23.703,120.1596431,22.3761546,0.111,22,1.5
512,4.4594,-0.05264,-0.04785,0,23.703,120.1596431,22.3761546,0.111,22,1.5
513,4.4649,0.08613,0.06221,0,23.703,120.1596431,22.3761546,0.111,22,1.5
514,4.4703,-0.04307,-0.05264,0,23.703,120.1596431,22.3761546,0.111,22,1.5
515,4.4861,0.05742,0.05264,0,23.703,120.1596431,22.3761546,0.111,22,1.5
516,4.4916,-0.08135,-0.03828,0,23.703,120.1596431,22.3761546,0.111,22,1.5
517,4.4971,0.06699,0.05742,0,23.703,120.1596431,22.3761546,0.111,22,1.5
518,4.5025,-0.03828,-0.05264,0,23.703,120.1596431,22.3761546,0.111,22,1.5
519,4.5181,-0.0957,-0.05264,0,23.703,120.1596431,22.3761546,0.111,22,1.5
520,4.5311,-0.05264,-0.03828,0,23.703,120.1596436,22.376155,0.129,22,1.5
521,4.5366,0.05742,0.04307,0,23.703,120.1596436,22.376155,0.129,22,1.5
522,4.5421,-0.04785,-0.00479,0,23.703,120.1596436,22.376155,0.129,22,1.5
523,4.5476,0.10527,0.01914,0,23.703,120.1596436,22.376155,0.129,22,1.5
524,4.5633,0.07656,0.04307,0,23.703,120.1596436,22.376155,0.129,22,1.5
525,4.5688,-0.07178,-0.02871,0,23.703,120.1596436,22.376155,0.129,22,1.5
526,4.5743,0.06699,0.07178,0,23.703,120.1596436,22.376155,0.129,22,1.5
527,4.5798,-0.04307,-0.06699,0,23.703,120.1596436,22.376155,0.129,22,1.5
528,4.5954,0.05264,0.04307,0,23.703,120.1596436,22.376155,0.129,22,1.5
529,4.6009,-0.05742,-0.04307,0,23.703,120.1596436,22.376155,0.129,22,1.5
530,4.6064,0.04785,0.04785,0,23.703,120.1596436,22.376155,0.129,22,1.5
531,4.6119,-0.08135,-0.0335,0,23.703,120.1596436,22.376155,0.129,22,1.5
532,4.6275,-0.06699,-0.02871,0,23.703,120.1596436,22.376155,0.129,22,1.5
533,4.633,0.07656,0.05264,0,23.703,120.1596436,22.376155,0.129,22,1.5
534,4.6385,-0.05264,-0.01914,0,23.703,120.1596436,22.376155,0.129,22,1.5
535,4.644,0.06699,0.05264,0,23.703,120.1596436,22.376155,0.129,22,1.5
536,4.6596,-0.06221,-0.04785,0,23.703,120.1596436,22.376155,0.129,22,1.5
537,4.6652,0.07178,0.04307,0,23.703,120.1596436,22.376155,0.129,22,1.5
538,4.6706,-0.05264,-0.04307,0,23.703,120.1596436,22.376155,0.129,22,1.5
539,4.6761,0.06221,0.07656,0,23.703,120.1596436,22.376155,0.129,22,1.5
540,4.6918,-0.05742,-0.04785,0,23.703,120.1596436,22.376155,0.129,22,1.5
541,4.6973,-0.04785,-0.0335,0,23.703,120.1596436,22.376155,0.129,22,1.5
542,4.7028,0.05742,0.0335,0,23.703,120.1596436,22.376155,0.129,22,1.5
543,4.7083,-0.05264,-0.01914,0,23.703,120.1596436,22.376155,0.129,22,1.5
544,4.724,0.06221,0.02393,0,23.703,120.1596436,22.376155,0.129,22,1.5
545,4.737,-0.06221,-0.00479,0,23.703,120.1596436,22.376155,0.129,22,1.5
546,4.7425,0.09092,0.00479,0,23.703,120.1596436,22.376155,0.129,22,1.5
547,4.748,-0.03828,-0.01436,0,23.703,120.1596436,22.376155,0.129,22,1.5
548,4.7535,0.04785,0.04785,0,23.703,120.1596436,22.376155,0.129,22,1.5
549,4.7691,-0.06221,-0.04307,0,23.703,120.1596436,22.376155,0.129,22,1.5
550,4.7746,0.08613,0.01436,0,23.703,120.1596436,22.376155,0.129,22,1.5
551,4.7801,-0.04307,-0.01914,0,23.703,120.1596436,22.376155,0.129,22,1.5
552,4.7856,0.09092,0.02393,0,23.703,120.1596436,22.376155,0.129,22,1.5
553,4.8012,-0.03828,-0.0335,0,23.703,120.1596436,22.376155,0.129,22,1.5
554,4.8067,-0.04307,-0.01436,0,23.703,120.1596436,22.376155,0.129,22,1.5
555,4.8122,0.07656,0.0335,0,23.703,120.1596436,22.376155,0.129,22,1.5
556,4.8177,-0.0335,0,0,23.703,120.1596436,22.376155,0.129,22,1.5
557,4.8333,0.06221,0.05264,0,23.703,120.1596436,22.376155,0.129,22,1.5
558,4.8388,-0.01914,-0.01914,0,23.703,120.1596436,22.376155,0.129,22,1.5
559,4.8443,0.04785,0.06699,0,23.703,120.1596436,22.376155,0.129,22,1.5
560,4.8498,-0.01914,-0.02393,0,23.703,120.1596436,22.376155,0.129,22,1.5
561,4.8654,0.04307,0.02871,0,23.703,120.1596436,22.376155,0.129,22,1.5
562,4.8709,-0.00479,-0.02393,0,23.703,120.1596436,22.376155,0.129,22,1.5
563,4.8764,-0.00479,-0.01436,0,23.703,120.1596436,22.376155,0.129,22,1.5
564,4.8819,0.02871,0.06221,0,23.703,120.1596436,22.376155,0.129,22,1.5
565,4.8975,-0.04785,-0.01436,0,23.703,120.1596436,22.376155,0.129,22,1.5
566,4.903,0.02871,0.04307,0,23.703,120.1596436,22.376155,0.129,22,1.5
567,4.9085,-0.0335,0.00957,0,23.703,120.1596436,22.376155,0.129,22,1.5
568,4.9141,-0.01914,0.02393,0,23.703,120.1596436,22.376155,0.129,22,1.5
569,4.9297,-0.04785,-0.02871,0,23.703,120.1596436,22.376155,0.129,22,1.5
570,4.9427,0.06699,0.05264,0,23.703,120.1596436,22.376155,0.129,22,1.5
571,4.9483,-0.0335,-0.04307,0,23.703,120.1596436,22.376155,0.129,22,1.5
572,4.9538,0.05264,0.02393,0,23.703,120.1596436,22.376155,0.129,22,1.5
573,4.9593,-0.02393,-0.02871,0,23.703,120.1596436,22.376155,0.129,22,1.5
574,4.9749,0.04785,0.04307,0,23.703,120.1596436,22.376155,0.129,22,1.5
575,4.9804,-0.01436,-0.01436,0,23.703,120.1596436,22.376155,0.129,22,1.5
576,4.9859,-0.00479,-0.01436,0,23.703,120.1596436,22.376155,0.129,22,1.5
577,4.9914,0.05742,0.03828,0,23.703,120.1596436,22.376155,0.129,22,1.5
578,5.007,-0.02871,0.00479,0,23.703,120.1596436,22.376155,0.129,22,1.5
579,5.0125,0.01914,0.05264,0,23.703,120.1596436,22.376155,0.129,22,1.5
580,5.018,-0.01914,-0.02871,0,23.703,120.1596436,22.376155,0.129,22,1.5
581,5.0235,0.0335,0.03828,0,23.703,120.1596436,22.376155,0.129,22,1.5
582,5.0391,-0.0335,-0.04785,0,23.703,120.1596436,22.376155,0.129,22,1.5
583,5.0447,0.00479,0.02393,0,23.703,120.1596436,22.376155,0.129,22,1.5
584,5.0502,-0.00957,-0.02393,0,23.703,120.1596436,22.376155,0.129,22,1.5
585,5.0557,-0.01436,-0.01436,0,23.703,120.1596436,22.376155,0.129,22,1.5
586,5.0713,-0.0335,-0.03828,0,23.703,120.1596436,22.376155,0.129,22,1.5
587,5.0768,0,-0.02393,0,23.703,120.1596436,22.376155,0.129,22,1.5
588,5.0822,-0.05742,0.00479,0,23.703,120.1596436,22.376155,0.129,22,1.5
589,5.0877,-0.01914,-0.01436,0,23.703,120.1596436,22.376155,0.129,22,1.5
590,5.1033,0.01914,-0.00479,0,23.703,120.1596436,22.376155,0.129,22,1.5
591,5.1088,-0.00957,0,0,23.703,120.1596436,22.376155,0.129,22,1.5
592,5.1143,0,-0.02871,0,23.703,120.1596436,22.376155,0.129,22,1.5
593,5.1197,0.00479,0.00957,0,23.703,120.1596436,22.376155,0.129,22,1.5
594,5.1354,0,-0.00479,0,23.703,120.1596436,22.376155,0.129,22,1.5
595,5.1483,0.01436,0,0,23.703,120.1596444,22.3761562,0.166,22,1.4
596,5.1537,-0.01436,0.01436,0,23.703,120.1596444,22.3761562,0.166,22,1.4
597,5.1592,0,0.01914,0,23.703,120.1596444,22.3761562,0.166,22,1.4
598,5.1647,-0.02393,-0.02393,0,23.703,120.1596444,22.3761562,0.166,22,1.4
599,5.1803,-0.0335,-0.00957,0,23.703,120.1596444,22.3761562,0.166,22,1.4
600,5.1859,0.03828,0.00479,0,23.703,120.1596444,22.3761562,0.166,22,1.4
601,5.1914,-0.02393,0.02871,0,23.703,120.1596444,22.3761562,0.166,22,1.4
602,5.1969,0.01914,0.02871,0,23.703,120.1596444,22.3761562,0.166,22,1.4
603,5.2125,-0.04307,-0.00479,0,23.703,120.1596444,22.3761562,0.166,22,1.4
604,5.218,0.02871,-0.00957,0,23.703,120.1596444,22.3761562,0.166,22,1.4
605,5.2235,-0.01914,0.01436,0,23.703,120.1596444,22.3761562,0.166,22,1.4
606,5.229,0.03828,0.00957,0,23.703,120.1596444,22.3761562,0.166,22,1.4
607,5.2447,0.05264,-0.00479,0,23.703,120.1596444,22.3761562,0.166,22,1.4
608,5.2502,-0.05264,-0.02393,0,23.703,120.1596444,22.3761562,0.166,22,1.4
609,5.2557,0.05742,0.01436,0,23.703,120.1596444,22.3761562,0.166,22,1.4
610,5.2612,-0.04785,-0.00479,0,23.703,120.1596444,22.3761562,0.166,22,1.4
611,5.2768,0.00479,0.01436,0,23.703,120.1596444,22.3761562,0.166,22,1.4
612,5.2823,-0.00479,-0.00957,0,23.703,120.1596444,22.3761562,0.166,22,1.4
613,5.2878,0.07656,0.04785,0,23.703,120.1596444,22.3761562,0.166,22,1.4
614,5.2934,-0.01436,0,0,23.703,120.1596444,22.3761562,0.166,22,1.4
615,5.309,0.02393,0.00957,0,23.703,120.1596444,22.3761562,0.166,22,1.4
616,5.3145,0.02393,0.00479,0,23.703,120.1596444,22.3761562,0.166,22,1.4
617,5.32,-0.05264,-0.00479,0,23.703,120.1596444,22.3761562,0.166,22,1.4
618,5.3255,0.01436,0.01436,0,23.703,120.1596444,22.3761562,0.166,22,1.4
